timestamp,state_of_charge_kWh,charge_kWh,discharge_kWh
2024-08-20 13:30:00,241.51239775664408,43.147825819052606,0.0
2024-08-20 14:00:00,282.50283228474404,78.86399560435261,0.0
2024-08-20 14:30:00,357.42362810887903,43.33322681903261,0.0
2024-08-20 15:00:00,398.59019358696,43.34352681909261,0.0
2024-08-20 15:30:00,439.766544065098,63.40363782621261,0.0
2024-08-20 16:00:00,500.0,43.69372781901261,39.43358935656029
2024-08-20 16:30:00,500.0,43.65252781908261,39.39640635662356
2024-08-20 17:00:00,500.0,1.3158353938610833e-09,118.75
2024-08-20 17:30:00,375.0000000009375,0.0,118.75
2024-08-20 18:00:00,250.00000000062502,0.0,118.75
2024-08-20 18:30:00,125.00000000031251,0.0,118.75
2024-08-20 19:00:00,0.0,44.84733281905261,6.750155989704076e-15
2024-08-20 19:30:00,42.60496617809997,44.16752981905261,42.604966178099964
2024-08-20 20:00:00,39.71678668703523,44.898832819052615,3.552713678800501e-15
2024-08-20 20:30:00,82.37067786513522,44.589831819052606,74.1601681809474
2024-08-20 21:00:00,46.66768316572699,44.30143081905261,6.003875190518718
2024-08-20 21:30:00,82.43417382221253,44.80613281905261,-6.750155989704076e-15
2024-08-20 22:00:00,125.00000000031251,0.0,118.75
2024-08-20 22:30:00,0.0,45.166633819052606,-3.552713678800501e-15
2024-08-20 23:00:00,42.908302128099976,2.3771912537532094,42.908302128099976
2024-08-20 23:30:00,0.0,-0.0,0.0
2024-08-21 00:00:00,0.0,0.0,0.0
2024-08-21 00:30:00,0.0,46.37173881905261,-6.750155989704076e-15
2024-08-21 01:00:00,44.05315187809998,46.824940819052614,3.552713678800501e-15
2024-08-21 01:30:00,88.53684565619997,46.732240819052606,1.3500311979408152e-14
2024-08-21 02:00:00,132.93247443429993,47.74164481905261,0.0
2024-08-21 02:30:00,178.2870370123999,47.47384381905261,0.0
2024-08-21 03:00:00,223.3871886404999,47.041241819052615,2.025046796911223e-14
2024-08-21 03:30:00,268.07636836859984,46.824940819052614,3.552713678800501e-15
2024-08-21 04:00:00,312.5600621466998,46.77344081905261,0.0
2024-08-21 04:30:00,356.9948309247998,47.32964281905261,3.375077994852038e-14
2024-08-21 05:00:00,401.95799160289977,12.84996951094605,-3.375077994852038e-14
2024-08-21 05:30:00,414.16546263829855,0.0,19.796681
2024-08-21 06:00:00,393.3268510592991,0.0,118.75
2024-08-21 06:30:00,268.3268510589866,0.0,118.75
2024-08-21 07:00:00,143.32685105867412,0.0,118.75000000000001
2024-08-21 07:30:00,18.326851058361605,0.0,17.4105085054
2024-08-21 08:00:00,0.0,0.0,-0.0
2024-08-21 08:30:00,0.0,-0.0,0.0
2024-08-21 09:00:00,0.0,63.63590230818261,0.0
2024-08-21 09:30:00,60.45410719277348,67.9857263600426,0.0
2024-08-21 10:00:00,125.04054723481394,71.79554755963261,0.0
2024-08-21 10:30:00,193.24631741646493,74.12230838816261,0.0
2024-08-21 11:00:00,263.66251038521943,76.59453100705261,0.0
2024-08-21 11:30:00,336.4273148419194,71.30925921272261,0.0
2024-08-21 12:00:00,404.1711110940058,78.98748647365261,0.0
2024-08-21 12:30:00,479.20922324397577,0.0,118.75
2024-08-21 13:00:00,354.20922324366325,77.81691836815261,0.0
2024-08-21 13:30:00,428.13529569340824,75.64705716483344,0.0
2024-08-21 14:00:00,500.0,44.75463281906261,47.49058642637524
2024-08-21 14:30:00,492.5268102028527,44.81643281906261,73.93356718093739
2024-08-21 15:00:00,457.27761382188606,44.970932819067315,0.0
2024-08-21 15:30:00,500.0,44.425030819032614,40.09359031407669
2024-08-21 16:00:00,500.0,45.85673681909261,41.38570497912761
2024-08-21 16:30:00,500.0,45.23873481905261,40.827958174092906
2024-08-21 17:00:00,500.0,6.241706566805461e-10,118.74999999937579
2024-08-21 17:30:00,375.0000000009375,0.0,118.74999999999999
2024-08-21 18:00:00,250.00000000062502,0.0,118.75
2024-08-21 18:30:00,125.00000000031251,0.0,118.75
2024-08-21 19:00:00,0.0,-0.0,0.0
2024-08-21 19:30:00,0.0,45.07393381905261,0.0
2024-08-21 20:00:00,42.82023712809998,45.61983581905261,42.82023712809999
2024-08-21 20:30:00,41.085147337034655,45.58893581905261,-3.552713678800501e-15
2024-08-21 21:00:00,84.39463636513464,45.44473481905261,73.30526518094737
2024-08-21 21:30:00,50.40369741046554,45.928836819052606,50.40369741046554
2024-08-21 22:00:00,40.979568798469145,2.270336221635355,40.979568798469145
2024-08-21 22:30:00,0.0,46.20693781905261,3.552713678800501e-15
2024-08-21 23:00:00,43.89659092809998,45.95973681905261,-3.552713678800501e-15
2024-08-21 23:30:00,87.55834090619997,26.546590632219225,87.55834090619997
